Conference,Year,DOI,Author,AuthorOrder,AuthorOrderRank,CareerAge,CumPaper,AuthorsFirstName,Gender
Vis,1992,10.1109/VISUAL.1992.235200,l. r. seidenberg,1,First,1,1,l.,
Vis,1992,10.1109/VISUAL.1992.235200,robert b. jerard,2,Middle,6,1,robert,male
Vis,1992,10.1109/VISUAL.1992.235200,j. megewick,3,Last,1,1,j.,
Vis,1992,10.1109/VISUAL.1992.235201,penny rheingans,1,First,7,2,penny,female
Vis,1992,10.1109/VISUAL.1992.235202,jeff p. hultquist,1,First,8,1,jeff,male
Vis,1992,10.1109/VISUAL.1992.235202,e. l. raible,2,Last,1,1,e.,
Vis,1992,10.1109/VISUAL.1992.235203,r. r. springmeyer,1,First,1,1,r.,
Vis,1992,10.1109/VISUAL.1992.235203,meera blattner,2,Middle,20,1,meera,female
Vis,1992,10.1109/VISUAL.1992.235203,nelson l. max,3,Last,18,2,nelson,male
Vis,1992,10.1109/VISUAL.1992.235204,bruce lucas,1,First,2,2,bruce,male
Vis,1992,10.1109/VISUAL.1992.235205,william j. schroeder,1,First,2,2,william,male
Vis,1992,10.1109/VISUAL.1992.235205,william e. lorensen,2,Middle,6,3,william,male
Vis,1992,10.1109/VISUAL.1992.235205,g. d. montanaro,3,Middle,1,1,g.,
Vis,1992,10.1109/VISUAL.1992.235205,christopher r. volpe,4,Last,2,2,christopher,male
Vis,1992,10.1109/VISUAL.1992.235206,stephen g. eick,1,First,5,2,stephen,male
Vis,1992,10.1109/VISUAL.1992.235206,joseph l. steffen,2,Last,9,1,joseph,male
Vis,1992,10.1109/VISUAL.1992.235207,carla s. williams,1,First,3,1,carla,female
Vis,1992,10.1109/VISUAL.1992.235207,john rasure,2,Middle,5,1,john,male
Vis,1992,10.1109/VISUAL.1992.235207,c. hansen,3,Last,11,1,c.,
Vis,1992,10.1109/VISUAL.1992.235208,daniel a. keim,1,First,2,1,daniel,male
Vis,1992,10.1109/VISUAL.1992.235208,vincent y. lum,2,Last,27,1,vincent,male
Vis,1992,10.1109/VISUAL.1992.235209,janice e. cuny,1,First,11,1,janice,female
Vis,1992,10.1109/VISUAL.1992.235209,alfred hough,2,Middle,6,1,alfred,male
Vis,1992,10.1109/VISUAL.1992.235209,joydip kunda,3,Last,1,1,joydip,male
Vis,1992,10.1109/VISUAL.1992.235210,nelson l. max,1,First,18,3,nelson,male
Vis,1992,10.1109/VISUAL.1992.235210,roger crawfis,2,Middle,2,2,roger,male
Vis,1992,10.1109/VISUAL.1992.235210,dean williams,3,Last,1,1,dean,male
Vis,1992,10.1109/VISUAL.1992.235211,jeff p. hultquist,1,First,8,2,jeff,male
Vis,1992,10.1109/VISUAL.1992.235212,fernando grinstein,1,First,1,1,fernando,male
Vis,1992,10.1109/VISUAL.1992.235212,upul obeysekare,2,Middle,1,1,upul,male
Vis,1992,10.1109/VISUAL.1992.235212,gopal patnaik,3,Last,1,1,gopal,male
Vis,1992,10.1109/VISUAL.1992.235213,koji koyamada,1,First,2,1,koji,male
Vis,1992,10.1109/VISUAL.1992.235214,kalpathi r. subramanian,1,First,3,2,kalpathi,
Vis,1992,10.1109/VISUAL.1992.235214,bruce f. naylor,2,Last,14,1,bruce,male
Vis,1992,10.1109/VISUAL.1992.235215,william l. hibbard,1,First,7,3,william,male
Vis,1992,10.1109/VISUAL.1992.235215,charles r. dyer,2,Middle,17,2,charles,male
Vis,1992,10.1109/VISUAL.1992.235215,brian e. paul,3,Last,1,2,brian,male
Vis,1992,10.1109/VISUAL.1992.235216,x. wu,1,First,4,1,x.,
Vis,1992,10.1109/VISUAL.1992.235216,y. fang,2,Last,1,1,y.,
Vis,1992,10.1109/VISUAL.1992.235217,david turo,1,First,1,1,david,male
Vis,1992,10.1109/VISUAL.1992.235217,b. johnson,2,Last,1,1,b.,
Vis,1992,10.1109/VISUAL.1992.235218,karl heinz höhne,1,First,16,1,karl,male
Vis,1992,10.1109/VISUAL.1992.235218,andreas pommert,2,Middle,5,1,andreas,male
Vis,1992,10.1109/VISUAL.1992.235218,martin riemer,3,Middle,13,1,martin,male
Vis,1992,10.1109/VISUAL.1992.235218,thomas schiemann,4,Middle,1,1,thomas,male
Vis,1992,10.1109/VISUAL.1992.235218,rainer schubert,5,Middle,1,1,rainer,male
Vis,1992,10.1109/VISUAL.1992.235218,ulf tiede,6,Middle,8,1,ulf,male
Vis,1992,10.1109/VISUAL.1992.235218,werner lierse,7,Last,1,1,werner,male
Vis,1992,10.1109/VISUAL.1992.235219,bruce lucas,1,First,2,3,bruce,male
Vis,1992,10.1109/VISUAL.1992.235219,g. d. abrams,2,Middle,1,1,g.,
Vis,1992,10.1109/VISUAL.1992.235219,nancy s. collins,3,Middle,2,2,nancy,female
Vis,1992,10.1109/VISUAL.1992.235219,d. a. epstien,4,Middle,1,1,d.,
Vis,1992,10.1109/VISUAL.1992.235219,donna l. gresh,5,Middle,1,1,donna,female
Vis,1992,10.1109/VISUAL.1992.235219,kevin p. mcauliffe,6,Last,11,1,kevin,male
Vis,1992,10.1109/VISUAL.1992.235220,r. d. williams,1,First,22,1,r.,
Vis,1992,10.1109/VISUAL.1992.235220,fred l. wefer,2,Middle,1,1,fred,male
Vis,1992,10.1109/VISUAL.1992.235220,t. e. clifton,3,Last,1,1,t.,
Vis,1992,10.1109/VISUAL.1992.235221,t. todd elvins,1,First,2,4,t.,
Vis,1992,10.1109/VISUAL.1992.235222,andrew j. hanson,1,First,9,3,andrew,male
Vis,1992,10.1109/VISUAL.1992.235222,pheng-ann heng,2,Last,3,3,pheng-ann,
Vis,1992,10.1109/VISUAL.1992.235223,charles d. hansen,1,First,6,1,charles,male
Vis,1992,10.1109/VISUAL.1992.235223,paul a. hinker,2,Last,2,1,paul,male
Vis,1992,10.1109/VISUAL.1992.235224,hans hagen,1,First,8,2,hans,male
Vis,1992,10.1109/VISUAL.1992.235224,stefanie hahmann,2,Last,2,1,stefanie,female
Vis,1992,10.1109/VISUAL.1992.235225,david n. kenwright,1,First,1,1,david,male
Vis,1992,10.1109/VISUAL.1992.235225,gordon d. mallison,2,Last,1,1,gordon,male
Vis,1992,10.1109/VISUAL.1992.235226,jarke j. van wijk,1,First,10,1,jarke,male
Vis,1992,10.1109/VISUAL.1992.235227,kwan-liu ma,1,First,3,1,kwan-liu,
Vis,1992,10.1109/VISUAL.1992.235227,philip j. smith,2,Last,8,1,philip,male
Vis,1992,10.1109/VISUAL.1992.235228,peter l. williams,1,First,1,1,peter,male
Vis,1992,10.1109/VISUAL.1992.235229,georgios sakas,1,First,5,1,georgios,male
Vis,1992,10.1109/VISUAL.1992.235229,j. hartig,2,Last,1,1,j.,
Vis,1992,10.1109/VISUAL.1992.235230,shigeru muraki,1,First,2,1,shigeru,male
Vis,1992,10.1109/VISUAL.1992.235231,ricardo s. avila,1,First,1,1,ricardo,male
Vis,1992,10.1109/VISUAL.1992.235231,lisa m. sobierajski,2,Middle,1,1,lisa,female
Vis,1992,10.1109/VISUAL.1992.235231,arie e. kaufman,3,Last,17,3,arie,male
Vis,1993,10.1109/VISUAL.1993.398877,roger crawfis,1,First,3,3,roger,male
Vis,1993,10.1109/VISUAL.1993.398877,nelson l. max,2,Last,19,4,nelson,male
Vis,1993,10.1109/VISUAL.1993.398878,william e. lorenson,1,First,1,1,william,male
Vis,1993,10.1109/VISUAL.1993.398902,william e. lorensen,1,First,7,4,william,male
Vis,1993,10.1109/VISUAL.1993.398902,harvey e. cline,2,Middle,7,1,harvey,male
Vis,1993,10.1109/VISUAL.1993.398902,c. nafis,3,Middle,1,1,c.,
Vis,1993,10.1109/VISUAL.1993.398902,david altobelli,4,Middle,2,1,david,male
Vis,1993,10.1109/VISUAL.1993.398902,l. gleason,5,Last,1,1,l.,
Vis,1993,10.1109/VISUAL.1993.398845,paul ning,1,First,2,1,paul,male
Vis,1993,10.1109/VISUAL.1993.398845,lambertus hesselink,2,Last,5,3,lambertus,male
Vis,1993,10.1109/VISUAL.1993.398846,nelson l. max,1,First,19,5,nelson,male
Vis,1993,10.1109/VISUAL.1993.398846,barry g. becker,2,Middle,1,1,barry,male
Vis,1993,10.1109/VISUAL.1993.398846,roger crawfis,3,Last,3,4,roger,male
Vis,1993,10.1109/VISUAL.1993.398847,hans-heino ehricke,1,First,4,1,hans-heino,
Vis,1993,10.1109/VISUAL.1993.398847,gerhard daiber,2,Middle,2,1,gerhard,male
Vis,1993,10.1109/VISUAL.1993.398847,wolfgang straßer,3,Last,22,1,wolfgang,male
Vis,1993,10.1109/VISUAL.1993.398848,david a. lane,1,First,4,3,david,male
Vis,1993,10.1109/VISUAL.1993.398849,wim c. de leeuw,1,First,1,1,wim,male
Vis,1993,10.1109/VISUAL.1993.398849,jarke j. van wijk,2,Last,11,2,jarke,male
Vis,1993,10.1109/VISUAL.1993.398850,andrea j. s. hin,1,First,1,1,andrea,male
Vis,1993,10.1109/VISUAL.1993.398850,frits h. post,2,Last,8,1,frits,male
Vis,1993,10.1109/VISUAL.1993.398851,ingrid carlbom,1,First,16,1,ingrid,female
Vis,1993,10.1109/VISUAL.1993.398852,roni yagel,1,First,4,3,roni,male
Vis,1993,10.1109/VISUAL.1993.398852,zhouhong shi,2,Last,1,1,zhouhong,female
Vis,1993,10.1109/VISUAL.1993.398853,allen van gelder,1,First,27,1,allen,male
Vis,1993,10.1109/VISUAL.1993.398853,jane wilhelms,2,Last,7,1,jane,female
Vis,1993,10.1109/VISUAL.1993.398854,sidney w. wang,1,First,1,1,sidney,male
Vis,1993,10.1109/VISUAL.1993.398854,arie e. kaufman,2,Last,18,4,arie,male
Vis,1993,10.1109/VISUAL.1993.398855,michael stonebraker,1,First,22,1,michael,male
Vis,1993,10.1109/VISUAL.1993.398855,jolly chen,2,Middle,4,1,jolly,male
Vis,1993,10.1109/VISUAL.1993.398855,nobuko nathan,3,Middle,1,1,nobuko,female
Vis,1993,10.1109/VISUAL.1993.398855,caroline paxson,4,Middle,1,1,caroline,female
Vis,1993,10.1109/VISUAL.1993.398855,alan su,5,Middle,1,1,alan,male
Vis,1993,10.1109/VISUAL.1993.398855,jiang wu,6,Last,4,1,jiang,male
Vis,1993,10.1109/VISUAL.1993.398856,peter kochevar,1,First,3,1,peter,male
Vis,1993,10.1109/VISUAL.1993.398856,zahid ahmed,2,Middle,1,1,zahid,male
Vis,1993,10.1109/VISUAL.1993.398856,j. shade,3,Middle,1,1,j.,
Vis,1993,10.1109/VISUAL.1993.398856,colin sharp,4,Last,1,1,colin,male
Vis,1993,10.1109/VISUAL.1993.398857,ken brodlie,1,First,12,1,ken,male
Vis,1993,10.1109/VISUAL.1993.398857,andrew poon,2,Middle,1,1,andrew,male
Vis,1993,10.1109/VISUAL.1993.398857,helen wright,3,Middle,3,1,helen,female
Vis,1993,10.1109/VISUAL.1993.398857,lesley brankin,4,Middle,1,1,lesley,female
Vis,1993,10.1109/VISUAL.1993.398857,greg banecki,5,Middle,1,1,greg,male
Vis,1993,10.1109/VISUAL.1993.398857,alan gay,6,Last,1,1,alan,male
Vis,1993,10.1109/VISUAL.1993.398858,gudrun klinker,1,First,6,1,gudrun,female
Vis,1993,10.1109/VISUAL.1993.398859,jarke j. van wijk,1,First,11,3,jarke,male
Vis,1993,10.1109/VISUAL.1993.398859,robert van liere,2,Last,7,1,robert,male
Vis,1993,10.1109/VISUAL.1993.398860,d. song,1,First,1,1,d.,
Vis,1993,10.1109/VISUAL.1993.398860,eric j. golin,2,Last,9,1,eric,male
Vis,1993,10.1109/VISUAL.1993.398861,c. thornborrow,1,First,1,1,c.,
Vis,1993,10.1109/VISUAL.1993.398861,a. j. s. wilson,2,Middle,1,1,a.,
Vis,1993,10.1109/VISUAL.1993.398861,chris faigle,3,Last,2,1,chris,male
Vis,1993,10.1109/VISUAL.1993.398862,taosong he,1,First,1,1,taosong,
Vis,1993,10.1109/VISUAL.1993.398862,arie e. kaufman,2,Last,18,5,arie,male
Vis,1993,10.1109/VISUAL.1993.398863,anselm spoerri,1,First,1,1,anselm,male
Vis,1993,10.1109/VISUAL.1993.398864,daniel a. keim,1,First,3,2,daniel,male
Vis,1993,10.1109/VISUAL.1993.398864,hans-peter kriegel,2,Middle,19,1,hans-peter,male
Vis,1993,10.1109/VISUAL.1993.398864,thomas seidl 0001,3,Last,1,1,thomas,male
Vis,1993,10.1109/VISUAL.1993.398865,tom m. morrow,1,First,8,1,tom,male
Vis,1993,10.1109/VISUAL.1993.398865,sumit ghosh,2,Last,8,1,sumit,male
Vis,1993,10.1109/VISUAL.1993.398866,abdul waheed,1,First,1,1,abdul,male
Vis,1993,10.1109/VISUAL.1993.398866,diane t. rover,2,Last,5,1,diane,female
Vis,1993,10.1109/VISUAL.1993.398867,bowen alpern,1,First,11,3,bowen,male
Vis,1993,10.1109/VISUAL.1993.398867,larry carter,2,Middle,20,3,larry,male
Vis,1993,10.1109/VISUAL.1993.398867,matt grayson,3,Middle,1,1,matt,male
Vis,1993,10.1109/VISUAL.1993.398867,chris pelkie,4,Last,9,1,chris,male
Vis,1993,10.1109/VISUAL.1993.398868,paul a. hinker,1,First,3,2,paul,male
Vis,1993,10.1109/VISUAL.1993.398868,charles d. hansen,2,Last,7,2,charles,male
Vis,1993,10.1109/VISUAL.1993.398869,andrew j. hanson,1,First,10,4,andrew,male
Vis,1993,10.1109/VISUAL.1993.398869,robert a. cross,2,Last,1,1,robert,male
Vis,1993,10.1109/VISUAL.1993.398870,stephen g. eick,1,First,6,3,stephen,male
Vis,1993,10.1109/VISUAL.1993.398870,graham j. wills,2,Last,1,1,graham,male
Vis,1993,10.1109/VISUAL.1993.398871,mark s. peercy,1,First,1,1,mark,male
Vis,1993,10.1109/VISUAL.1993.398871,lambertus hesselink,2,Last,5,4,lambertus,male
Vis,1993,10.1109/VISUAL.1993.398872,a. ravishankar rao,1,First,6,1,a.,
Vis,1993,10.1109/VISUAL.1993.398872,gerald l. lohse,2,Last,4,2,gerald,male
Vis,1993,10.1109/VISUAL.1993.398873,r. r. springmeyer,1,First,2,2,r.,
Vis,1993,10.1109/VISUAL.1993.398874,bernice e. rogowitz,1,First,1,1,bernice,female
Vis,1993,10.1109/VISUAL.1993.398874,lloyd treinish,2,Last,3,2,lloyd,male
Vis,1993,10.1109/VISUAL.1993.398875,jarke j. van wijk,1,First,11,4,jarke,male
Vis,1993,10.1109/VISUAL.1993.398876,kwan-liu ma,1,First,4,2,kwan-liu,
Vis,1993,10.1109/VISUAL.1993.398876,philip j. smith,2,Last,9,2,philip,male
Vis,1993,10.1109/VISUAL.1993.398879,brian corrie,1,First,2,1,brian,male
Vis,1993,10.1109/VISUAL.1993.398879,paul mackerras,2,Last,5,1,paul,male
Vis,1993,10.1109/VISUAL.1993.398880,alex t. pang,1,First,4,1,alex,male
Vis,1993,10.1109/VISUAL.1993.398880,kyle smith,2,Last,1,1,kyle,male
Vis,1993,10.1109/VISUAL.1993.398881,peter a. fletcher,1,First,3,1,peter,male
Vis,1993,10.1109/VISUAL.1993.398881,philip k. robertson,2,Last,9,2,philip,male
Vis,1993,10.1109/VISUAL.1993.398882,amitabh varshney,1,First,2,1,amitabh,male
Vis,1993,10.1109/VISUAL.1993.398882,frederick p. brooks jr.,2,Last,37,1,frederick,male
Vis,1993,10.1109/VISUAL.1993.398883,dachywan wu,1,First,1,1,dachywan,
Vis,1993,10.1109/VISUAL.1993.398883,james robergé,2,Middle,9,1,james,male
Vis,1993,10.1109/VISUAL.1993.398883,douglas j. cork,3,Middle,1,1,douglas,male
Vis,1993,10.1109/VISUAL.1993.398883,bao gia nguyen,4,Middle,1,1,bao,male
Vis,1993,10.1109/VISUAL.1993.398883,thom grace,5,Last,11,1,thom,male
Vis,1993,10.1109/VISUAL.1993.398884,a. j. bladek,1,First,1,1,a.,
Vis,1993,10.1109/VISUAL.1993.398885,douglas m. ranken,1,First,1,1,douglas,male
Vis,1993,10.1109/VISUAL.1993.398885,john s. george,2,Last,1,1,john,male
Vis,1993,10.1109/VISUAL.1993.398892,g. celniker,1,First,1,1,g.,
Vis,1993,10.1109/VISUAL.1993.398892,i. chakravarty,2,Middle,1,1,i.,
Vis,1993,10.1109/VISUAL.1993.398892,j. moorman,3,Last,1,1,j.,
Vis,1993,10.1109/VISUAL.1993.398893,s. tyson,1,First,1,1,s.,
Vis,1993,10.1109/VISUAL.1993.398893,b. williams,2,Last,5,1,b.,
Vis,1993,10.1109/VISUAL.1993.398894,hans-georg pagendarm,1,First,1,1,hans-georg,male
Vis,1993,10.1109/VISUAL.1993.398895,g. david kerlick,1,First,4,2,g.,
Vis,1993,10.1109/VISUAL.1993.398895,e. kirby,2,Last,1,1,e.,
Vis,1993,10.1109/VISUAL.1993.398896,h. f. mayer,1,First,1,1,h.,
Vis,1993,10.1109/VISUAL.1993.398896,b. tabatabai,2,Last,1,1,b.,
Vis,1993,10.1109/VISUAL.1993.398897,h. videau,1,First,1,1,h.,
Vis,1993,10.1109/VISUAL.1993.398897,p. mora de freitas,2,Last,1,1,p.,
Vis,1993,10.1109/VISUAL.1993.398898,hans drevermann,1,First,1,1,hans,male
Vis,1993,10.1109/VISUAL.1993.398898,d. kuhm,2,Middle,1,1,d.,
Vis,1993,10.1109/VISUAL.1993.398898,b. nilsson,3,Last,1,1,b.,
Vis,1993,10.1109/VISUAL.1993.398899,lloyd treinish,1,First,3,3,lloyd,male
Vis,1993,10.1109/VISUAL.1993.398900,p. c. chen,1,First,1,1,p.,
Vis,1993,10.1109/VISUAL.1993.398901,r. j. moorehead,1,First,1,1,r.,
Vis,1993,10.1109/VISUAL.1993.398901,z. zhu,2,Last,1,1,z.,
Vis,1993,10.1109/VISUAL.1993.398903,jean-daniel boissonnat,1,First,13,1,jean-daniel,male
Vis,1993,10.1109/VISUAL.1993.398903,bernhard geiger,2,Last,7,1,bernhard,male
Vis,1993,10.1109/VISUAL.1993.398904,patrizia palamidese,1,First,1,1,patrizia
Vis,1993,10.1109/VISUAL.1993.398904,m. betro,2,Middle,1,1,m.
Vis,1993,10.1109/VISUAL.1993.398904,g. muccioli,3,Last,1,1,g.
Vis,1993,10.1109/VISUAL.1993.398911,d. i. abramov,1,First,1,1,d.
Vis,1993,10.1109/VISUAL.1993.398911,v. v. gusev,2,Middle,1,1,v.
Vis,1993,10.1109/VISUAL.1993.398911,stanislav v. klimenko,3,Middle,9,1,stanislav
Vis,1993,10.1109/VISUAL.1993.398911,l. i. ponomarev,4,Middle,1,1,l.
Vis,1993,10.1109/VISUAL.1993.398911,w. krueger,5,Middle,1,1,w.
Vis,1993,10.1109/VISUAL.1993.398911,w. renz,6,Last,1,1,w.
Vis,1994,10.1109/VISUAL.1994.346294,georgios sakas,1,First,7,2,georgios
Vis,1994,10.1109/VISUAL.1994.346294,lars-arne schreyer,2,Middle,1,1,lars-arne
Vis,1994,10.1109/VISUAL.1994.346294,marcus grimm,3,Last,1,1,marcus
Vis,1994,10.1109/VISUAL.1994.346313,lisa k. forssell,1,First,1,1,lisa
Vis,1994,10.1109/VISUAL.1994.346326,thierry delmarcelle,1,First,3,2,thierry
Vis,1994,10.1109/VISUAL.1994.346326,lambertus hesselink,2,Last,6,5,lambertus
Vis,1994,10.1109/VISUAL.1994.346331,steve marschner,1,First,1,1,steve
Vis,1994,10.1109/VISUAL.1994.346331,richard lobb,2,Last,1,1,richard
Vis,1994,10.1109/VISUAL.1994.346290,mitchell roth,1,First,1,1,mitchell
Vis,1994,10.1109/VISUAL.1994.346290,rick guritz,2,Last,1,1,rick
Vis,1994,10.1109/VISUAL.1994.346291,holly e. rushmeier,1,First,9,1,holly
Vis,1994,10.1109/VISUAL.1994.346291,anthony hamins,2,Middle,1,1,anthony
Vis,1994,10.1109/VISUAL.1994.346291,mun-young choi,3,Last,1,1,mun-young
Vis,1994,10.1109/VISUAL.1994.346292,pramod m. mahadev,1,First,1,1,pramod
Vis,1994,10.1109/VISUAL.1994.346292,richard d. christie,2,Last,1,1,richard
Vis,1994,10.1109/VISUAL.1994.346293,tarek k. alameldin,1,First,5,1,tarek
Vis,1994,10.1109/VISUAL.1994.346293,mardelle shepley,2,Last,1,1,mardelle
Vis,1994,10.1109/VISUAL.1994.346295,andrei state,1,First,3,1,andrei
Vis,1994,10.1109/VISUAL.1994.346295,david t. chen,2,Middle,17,1,david
Vis,1994,10.1109/VISUAL.1994.346295,chris tector,3,Middle,1,1,chris
Vis,1994,10.1109/VISUAL.1994.346295,andrew brandt,4,Middle,1,1,andrew
Vis,1994,10.1109/VISUAL.1994.346295,hong chen,5,Middle,7,1,hong
Vis,1994,10.1109/VISUAL.1994.346295,ryutarou ohbuchi,6,Middle,4,1,ryutarou
Vis,1994,10.1109/VISUAL.1994.346295,michael bajura,7,Middle,3,1,michael
Vis,1994,10.1109/VISUAL.1994.346295,henry fuchs,8,Last,18,2,henry
Vis,1994,10.1109/VISUAL.1994.346296,philip peterson,1,First,1,1,philip
Vis,1994,10.1109/VISUAL.1994.346296,brian hayden,2,Middle,1,1,brian
Vis,1994,10.1109/VISUAL.1994.346296,f. david fracchia,3,Last,5,1,f.
Vis,1994,10.1109/VISUAL.1994.346297,andreas johannsen,1,First,7,1,andreas
Vis,1994,10.1109/VISUAL.1994.346297,robert j. moorhead ii,2,Last,10,1,robert
Vis,1994,10.1109/VISUAL.1994.346298,lloyd treinish,1,First,4,4,lloyd
Vis,1994,10.1109/VISUAL.1994.346299,gábor domokos,1,First,1,1,gábor
Vis,1994,10.1109/VISUAL.1994.346299,randy c. paffenroth,2,Last,1,1,randy
Vis,1994,10.1109/VISUAL.1994.346300,a. mankofsky,1,First,1,1,a.
Vis,1994,10.1109/VISUAL.1994.346300,e. p. szuszczewicz,2,Middle,1,1,e.
Vis,1994,10.1109/VISUAL.1994.346300,p. blanchard,3,Middle,1,1,p.
Vis,1994,10.1109/VISUAL.1994.346300,c. goodrich,4,Middle,1,1,c.
Vis,1994,10.1109/VISUAL.1994.346300,d. mcnabb,5,Middle,1,1,d.
Vis,1994,10.1109/VISUAL.1994.346300,r. kulkarni,6,Middle,10,1,r.
Vis,1994,10.1109/VISUAL.1994.346300,d. kamins,7,Last,1,1,d.
Vis,1994,10.1109/VISUAL.1994.346301,scott e. parker,1,First,1,1,scott
Vis,1994,10.1109/VISUAL.1994.346301,ravi samtaney,2,Last,1,1,ravi
Vis,1994,10.1109/VISUAL.1994.346302,matthew o. ward,1,First,13,3,matthew
Vis,1994,10.1109/VISUAL.1994.346303,jean-marie favre,1,First,6,1,jean-marie
Vis,1994,10.1109/VISUAL.1994.346303,james k. hahn,2,Last,7,1,james
Vis,1994,10.1109/VISUAL.1994.346304,william l. hibbard,1,First,9,4,william
Vis,1994,10.1109/VISUAL.1994.346304,charles r. dyer,2,Middle,19,3,charles
Vis,1994,10.1109/VISUAL.1994.346304,brian e. paul,3,Last,3,3,brian
Vis,1994,10.1109/VISUAL.1994.346305,alex t. pang,1,First,5,2,alex
Vis,1994,10.1109/VISUAL.1994.346305,naim alper,2,Last,3,1,naim
Vis,1994,10.1109/VISUAL.1994.346306,james w. durkin,1,First,1,1,james
Vis,1994,10.1109/VISUAL.1994.346306,john f. hughes,2,Last,9,1,john
Vis,1994,10.1109/VISUAL.1994.346307,sergey v. matveyev,1,First,1,1,sergey
Vis,1994,10.1109/VISUAL.1994.346308,claudio montani,1,First,11,1,claudio
Vis,1994,10.1109/VISUAL.1994.346308,riccardo scateni,2,Middle,1,1,riccardo
Vis,1994,10.1109/VISUAL.1994.346308,roberto scopigno,3,Last,6,1,roberto
Vis,1994,10.1109/VISUAL.1994.346309,maria m. loughlin,1,First,1,1,maria
Vis,1994,10.1109/VISUAL.1994.346309,john f. hughes,2,Last,9,2,john
Vis,1994,10.1109/VISUAL.1994.346310,deb banerjee,1,First,5,1,deb
Vis,1994,10.1109/VISUAL.1994.346310,chris morley,2,Middle,1,1,chris
Vis,1994,10.1109/VISUAL.1994.346310,wayne smith,3,Last,1,1,wayne
Vis,1994,10.1109/VISUAL.1994.346311,david a. lane,1,First,5,4,david
Vis,1994,10.1109/VISUAL.1994.346312,nelson l. max,1,First,20,6,nelson
Vis,1994,10.1109/VISUAL.1994.346312,roger crawfis,2,Middle,4,5,roger
Vis,1994,10.1109/VISUAL.1994.346312,charles grant,3,Last,1,1,charles
Vis,1994,10.1109/VISUAL.1994.346314,david s. ebert,1,First,5,1,david
Vis,1994,10.1109/VISUAL.1994.346314,roni yagel,2,Middle,5,4,roni
Vis,1994,10.1109/VISUAL.1994.346314,james n. scott,3,Middle,1,1,james
Vis,1994,10.1109/VISUAL.1994.346314,yair kurzion,4,Last,1,1,yair
Vis,1994,10.1109/VISUAL.1994.346315,manfred brill,1,First,4,1,manfred
Vis,1994,10.1109/VISUAL.1994.346315,hans hagen,2,Middle,10,3,hans
Vis,1994,10.1109/VISUAL.1994.346315,hans-christian rodrian,3,Middle,1,1,hans-christian
Vis,1994,10.1109/VISUAL.1994.346315,wladimir djatschin,4,Middle,1,1,wladimir
Vis,1994,10.1109/VISUAL.1994.346315,stanislav v. klimenko,5,Last,10,2,stanislav
Vis,1994,10.1109/VISUAL.1994.346316,gitta domik,1,First,4,1,gitta
Vis,1994,10.1109/VISUAL.1994.346316,bernd gutkauf,2,Last,1,1,bernd
Vis,1994,10.1109/VISUAL.1994.346317,ray twiddy,1,First,10,1,ray
Vis,1994,10.1109/VISUAL.1994.346317,john cavallo,2,Middle,1,1,john
Vis,1994,10.1109/VISUAL.1994.346317,shahram m. shiri,3,Last,1,1,shahram
Vis,1994,10.1109/VISUAL.1994.346318,kirk l. duffin,1,First,1,1,kirk
Vis,1994,10.1109/VISUAL.1994.346318,bill barrett,2,Last,1,1,bill
Vis,1994,10.1109/VISUAL.1994.346319,cláudio t. silva,1,First,1,1,cláudio
Vis,1994,10.1109/VISUAL.1994.346319,arie e. kaufman,2,Last,19,6,arie
Vis,1994,10.1109/VISUAL.1994.346320,milos srámek,1,First,2,1,milos
Vis,1994,10.1109/VISUAL.1994.346321,han-wei shen,1,First,1,1,han-wei
Vis,1994,10.1109/VISUAL.1994.346321,christopher r. johnson 0001,2,Last,3,2,christopher
Vis,1994,10.1109/VISUAL.1994.346322,doug kimelman,1,First,10,1,doug
Vis,1994,10.1109/VISUAL.1994.346322,bryan s. rosenburg,2,Middle,6,1,bryan
Vis,1994,10.1109/VISUAL.1994.346322,tova roth,3,Last,1,1,tova
Vis,1994,10.1109/VISUAL.1994.346323,marc najork,1,First,5,1,marc
Vis,1994,10.1109/VISUAL.1994.346323,marc h. brown,2,Last,11,1,marc
Vis,1994,10.1109/VISUAL.1994.346324,robert a. cross,1,First,2,2,robert
Vis,1994,10.1109/VISUAL.1994.346324,andrew j. hanson,2,Last,11,5,andrew
Vis,1994,10.1109/VISUAL.1994.346325,ayellet tal,1,First,2,1,ayellet
Vis,1994,10.1109/VISUAL.1994.346325,david p. dobkin,2,Last,22,2,david
Vis,1994,10.1109/VISUAL.1994.346327,david c. banks,1,First,1,1,david
Vis,1994,10.1109/VISUAL.1994.346327,bart a. singer,2,Last,1,1,bart
Vis,1994,10.1109/VISUAL.1994.346328,kwan-liu ma,1,First,5,3,kwan-liu
Vis,1994,10.1109/VISUAL.1994.346328,z. c. zheng,2,Last,1,1,z.
Vis,1994,10.1109/VISUAL.1994.346329,hans-georg pagendarm,1,First,2,2,hans-georg
